,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f22,f23,f24,f25,f26,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,label
2782,0.23129,0.71737,-0.048875,0.92855,-119.59,0.0,0.29121,0.39398,2.1843,0.28263,0.33914,0.4257,0.15581,0.29121,769.32,0.47444,1.394,0.29121,0.13332,7.824,0.31636,0.10588,0.097843,0.27151,0.3909,-0.13398,3.0331112417116057,0.21639,0.15184,115.66,3.2628,3.1114,0.025577000000000003,2.1843,25.162,0.30601,0.011709,0.37096,0.065423,0.14483,63.738,55.914,4.9396,0.86011,7.6568,0.26723,0.12234,0.8854700000000001,0.68408,0.30648000000000003,0.77477,0.8388700000000001,-52.7448,0.011709,0.81833,1.0438,0.082735,46.651,6.5279,114.31,3.1931,5.9879,0
2783,0.13467,0.51853,0.01075,1.0263,-23.723000000000006,0.0,0.13467,0.92851,2.1307,0.48147,0.14981,0.32893,0.12972999999999998,0.13467,684.73,0.5330600000000001,1.9285,0.13467,0.063203,19.518,0.1421,0.063203,0.28501,0.48147,0.5330600000000001,0.01854,2.565711241711606,0.23592,0.070056,73.859,4.9418,3.9018,0.10748,2.1307,5.0784,0.54176,0.050442,0.089564,0.06089500000000001,0.06669,65.694,46.176,1.182,0.7479600000000001,20.554,0.0003542,0.00016624,0.81028,0.40941,0.20235,0.83034,0.93433,3.9552,0.050442,0.2797,0.93805,0.12524000000000002,18.701,7.9045,70.134,5.2044,3.6746,0
2784,-0.19576,0.7020000000000001,-0.23129,0.5475300000000001,650.36,0.0,-0.19374,0.4245,2.9759,0.298,-0.15392,-0.37902,-0.050021,-0.19374,-1721.3,-0.21205,1.4245,-0.19374,-0.065103,2.888,-0.16116,-0.06577999999999999,-0.19883,-0.16187,-0.21492,-0.32119000000000003,3.4165112417116057,0.23537,-0.057938,61.13399999999999,6.1591,4.4849,-0.07602300000000001,2.9759,2.6617,0.39431,-0.025546,0.007012100000000001,-0.20124,-0.054156,33.888000000000005,31.0,-8.3136,0.50146,2.7298,-0.20605,-0.069239,0.39869,0.51117,0.16236,0.41382,0.54756,-603.5279999999998,-0.025546,-0.6569,1.0713,0.32318,126.38,11.774,62.69600000000001,5.8218,4.1326,0
2785,0.020556,0.4296100000000001,0.097271,1.6864,-9.1745,0.0,0.020556,1.3277,0.75651,0.57039,0.034658999999999995,0.14505,0.11944,0.020556,1735.4,0.21033,2.3277,0.020556,0.027172,47.994,0.034499,0.027172,0.064775,0.07266,0.21033,0.12782000000000002,3.3834112417116056,0.5414,0.045366,69.638,5.2414,1.729,0.013712,0.75651,0.75876,0.75426,0.018126,0.2469,0.1373,0.045603,98.425,50.431,0.20665,0.98447,48.88,-0.035304,-0.046667,0.55629,0.14172,0.19079,0.74951,0.99113,235.1712,0.018126,0.036038,0.97378,0.32236,7.6052,7.2375,68.376,5.3382,0.99408,0
2786,0.021072,0.30728,0.43272,2.5286,4.8216,0.0,0.031586,2.2544,1.6987,0.69272,0.03904,0.11158,0.1198,0.031586,551.13,0.66227,3.2544,0.031586,0.018595,86.647,0.038344,0.012405,0.056182,0.15149,0.6280600000000001,1.5227,3.2701112417116063,0.16004000000000002,0.020057,62.361,5.853,5.3923,0.041754,1.6987,3.7919,0.69272,0.024581,0.159,0.048714,0.022573,144.14,57.49,0.052256,1.1041,88.83,-0.13357,-0.07863300000000001,2.3295,0.28309,0.17085,2.4375,2.4375,805.8960000000001,0.024581,0.030419,0.98174,0.0,4.2125,6.3489,60.828,6.0005,5.9773,0
2788,-0.022092,0.5048199999999999,-0.035287,0.92917,-6.4504,0.19216,-0.023777,0.92726,1.0124,0.4681,-0.023777,-0.047727,0.0071791,-0.023777,5415.6,0.067398,1.9809,-0.023777,-0.005017100000000001,3.5462,0.062048,-0.0046615,0.24377,0.4681,0.07073600000000001,-0.065701,3.6933112417116063,0.090811,-0.005017100000000001,38.846,9.3961,0.12291,0.062048,4.7533,62.944,0.47472,0.013092,0.15244000000000002,0.13848,0.013092,29.802,26.256,-0.4798,0.83675,3.5903,0.0042471,0.00089614,0.91698,0.4982,0.10643,0.87154,0.88387,-174.1416,0.012284,-0.047196,0.98772,0.014148,102.93,13.902,38.369,9.5129,8.824,0
2789,0.35066,0.8597100000000001,0.080546,1.0937,-70.734,0.35066,0.44836,0.15782000000000002,1.1703,0.13568,0.44836,0.52152,0.13699999999999998,0.44836,688.08,0.53046,1.1632,0.44836,0.13469,64.11,0.49373,0.10534,0.44836,0.13568,0.41682,1.3483,3.3759112417116057,0.25826,0.13469,110.32,3.3087,0.5743,0.49373,3.3769,0.65212,0.13568,0.14832,0.061929999999999985,0.05637,0.14832,97.26,33.15,0.5997399999999999,0.41359,75.02600000000002,0.48605,0.14601,1.0937,0.8597100000000001,0.30224,2.2712,2.2712,191.4096,0.14549,2.5844,0.85451,0.0,5.6933,11.01,94.267,3.872,55.721,1
2793,0.10974,0.55583,0.1913,1.3442,-69.581,0.21188,0.14282,0.74195,1.0994,0.4124,0.14282,0.25694,0.1457,0.14282,935.95,0.38998,1.7991,0.14282,0.095997,38.687,0.14468,0.073764,0.28349,0.4124,0.33047,0.75655,3.9414112417116063,0.27077,0.095997,149.93,2.4346,0.26029,0.14468,1.5273,4.7618,0.4124,0.097249,0.7806,0.08358600000000001,0.097249,76.855,38.168,0.69593,1.0605,42.533,0.070729,0.047543,1.3442,0.55583,0.41075,1.6309,1.6309,1671.5520000000001,0.090405,0.2661,0.9096,0.0,9.4346,9.563,136.37,2.6765,5.8834,0
2794,0.022579,0.47739,0.41948,1.906,-21.044,0.21339,0.030229,1.0941,1.0256,0.5223300000000001,0.030229,0.06529,0.045086,0.030229,3180.1,0.11478,2.0947,0.030229,0.024873,142.28,0.03047,0.018579,0.26771,0.5223300000000001,0.098753,3.569,4.053111241711607,0.39143,0.024873,142.61,2.5595,0.063826,0.03047,1.2288,28.384,0.53673,0.025072,0.032945,0.28519,0.025072,260.46,118.17,0.047662,0.8828,145.92,0.005906000000000001,0.0048596,1.8485,0.46299,0.39071,4.4441,4.5666,4740.24,0.024936,0.043228,0.97506,0.027568,2.5653,3.0887,139.05,2.6249,10.34,0
2795,-0.011812,0.13967000000000002,0.33786,4.3877,246.27,0.006839199999999999,-0.011812,6.1596,0.58833,0.8603299999999999,-0.01047,-0.11844,-0.018332,-0.011812,-4726.9,-0.077217,7.1596,-0.011812,-0.020077,94.898,0.0,-0.020077,-0.011812,0.8586600000000001,-0.077217,0.60073,5.086411241711606,0.063949,-0.03348,168.06,2.1718,1.5508,0.020233,0.58833,0.6520600000000001,0.8603299999999999,0.03439,1.3985,4.5332,0.0,184.95,90.053,-0.077222,2.8539,257.76,-0.001027,-0.0017457,3.133,0.099731,0.46044,1.5297,1.5297,41224.8,0.63184,-0.01373,0.43347,0.0,3.8462,4.0532,61.87300000000001,5.8992,1.0461,0
2797,0.063725,0.31474,0.36746,2.1675,-12.315,0.0,0.079782,2.1772,2.582,0.6852600000000001,0.096671,0.25348000000000004,0.054145000000000006,0.079782,821.72,0.44419,3.1772,0.079782,0.030899,62.967,0.0946,0.02468,0.3017,0.31133,0.39318,1.1563,2.620311241711606,0.11866,0.036736000000000005,46.015,7.9322,7.9322,0.08548,2.582,2.7012,0.6852600000000001,0.033106000000000003,0.043668,0.067851,0.036638,94.494,31.527,0.14306,0.75227,65.123,0.034577,0.013391,2.1675,0.31474,0.12607000000000002,2.1563,2.1563,153.29999999999995,0.033106000000000003,0.092994,0.96939,0.0,5.7967,11.577,44.492,8.2038,8.1248,0
2798,0.14433,0.18135,0.46424,3.6286,163.03,0.0,0.14433,4.5143,0.98045,0.81865,0.14937,0.81724,0.16101,0.14433,419.3,0.87049,5.5143,0.14433,0.14720999999999998,38.814,0.0,0.14720999999999998,0.14433,0.80966,0.87049,1.2926,3.1338112417116064,-0.26637,0.33487,80.156,4.5536,4.4347,0.022299,0.98045,42.46,0.81865,0.022744,2.5165,0.44683,0.0,73.123,34.309,1.3843,3.0383,47.32,-0.013528,-0.013798,3.5339,0.17661,0.21961,2.2794,2.2794,631.8240000000001,0.17976,0.1763,0.8744299999999999,0.0,9.4039,10.639,65.747,5.5516,2.7299,0
2799,0.0070513999999999985,0.08723500000000001,0.048324,1.5539,41.328,0.00010016,0.009392200000000002,10.043,1.0046,0.8760600000000001,0.009392200000000002,0.10767,0.16665,0.009392200000000002,470.11,0.77642,11.463,0.009392200000000002,0.023109,7.1441,0.0068257000000000005,0.01735,0.0014857000000000002,0.8760600000000001,0.74958,0.055901,4.890111241711606,0.17347,0.023109,78.7,4.6379,0.07824500000000001,0.0068257000000000005,0.41774,2.0062,0.8760600000000001,0.016794,0.19892,0.044012,0.016794,106.16,99.013,0.88641,1.4628,7.1767,-0.051513,-0.12675,1.5539,0.08723500000000001,0.21562,1.0134,1.0134,3751.68,0.0045356,0.008048999999999999,0.99546,0.0,51.091,3.6864,78.343,4.659,0.47016,0
2800,0.070444,0.50597,0.1818,2.27,57.548,0.28801,0.090887,0.96833,1.1622,0.48994,0.090887,0.63489,0.16826,0.090887,1307.4,0.27918000000000004,1.9764,0.090887,0.10826,31.763,0.11205,0.08391,0.36673,0.48994,0.23878,0.26932,3.5853112417116058,0.5352100000000001,0.10826,72.333,5.0461,0.22146,0.11205,0.84472,0.69429,0.8527600000000001,0.13347,0.4049,0.10242,0.13347,116.08,84.31700000000002,0.96423,1.7596,36.914,0.061684,0.073475,0.6422399999999999,0.14315,0.19817,0.7257899999999999,1.2633,699.6479999999998,0.13955,0.14378,0.86045,0.74052,11.491,4.3289,62.239,5.8645,1.2437,0
2801,0.68253,0.53015,0.25846,1.4875,12.435,0.0,0.68253,0.88626,4.7533,0.46985,0.7528100000000001,1.2874,0.15485,0.68253,262.89,1.3884,1.8863,0.68253,0.14359,8.9193,0.72988,0.14359,1.3583,0.46985,1.3884,1.2227,2.222211241711606,0.085387,0.14364000000000002,48.118,7.5855,7.5855,0.7318399999999999,4.7533,0.51149,0.46985,0.15396,0.24432,0.022557,0.15355,50.61,41.691,5.8761,1.2684,10.542,0.67635,0.14229,1.4875,0.53015,0.13183,2.2227,2.2227,43.1088,0.15396,1.4527,0.8571,0.0,40.922,8.7549,40.709,8.966000000000003,22.486,0
2802,0.0479,0.045123,0.5318,12.786,156.2,0.0,0.054349,21.162,1.3487,0.95488,0.054473,1.2045,0.14117000000000002,0.054349,86.50200000000002,4.2195,22.162,0.054349,0.040298,5.8452,0.048771,0.035516000000000006,0.34682,0.86113,4.0766,1.257,2.8148112417116065,-0.27429000000000003,0.040389,12.595,28.979,28.979,0.041045,1.3487,34.118,0.95488,0.030433,9.24,0.0081382,0.036162,43.298,37.453,2.2178,12.307,6.0286,-0.087279,-0.064714,12.786,0.045123,0.034507,2.257,2.257,347.16,0.030433,0.050164,0.96026,0.0,62.445,9.7455,12.212,29.889,3.1878,0
2803,0.072641,0.32038,0.072375,1.285,1.5746,0.10466,0.083949,2.1213,0.93833,0.67962,0.083949,0.33054,0.1769,0.083949,693.34,0.52644,3.1213,0.083949,0.088049,14.254,0.089698,0.07618899999999999,0.13155999999999998,0.67962,0.49115,0.10744,3.7996112417116064,0.18412,0.088049,91.233,4.0007,0.27998,0.089698,1.1335,4.3544,0.74602,0.094078,0.69255,0.060392,0.094078,57.6,43.346,1.9509,1.1384,13.375,0.0049874,0.005231,1.0187,0.25398000000000004,0.24995,1.0089,1.1074,456.24,-0.065727,0.10688,1.0657,0.097698,25.606,8.4206,97.229,3.754,1.4153,0
2804,-0.24967,0.8546799999999999,0.15447,1.2195,-74.419,-0.34597,-0.25294,0.17002,2.1752,0.14532,-0.24292,-0.35944,-0.088742,-0.25294,-1616.1,-0.22585,1.17,-0.25294,-0.11629,107.15,-0.25534,-0.11478,-0.60034,0.13115,-0.22202,1.0874,3.0420112417116063,0.38361,-0.11248,105.28,3.4669,2.8544,-0.26427,2.1752,1.9882,0.25577,-0.12149,0.039938,-0.14578,-0.11739,139.29,32.135,-0.39099,0.31207,95.536,-0.31525,-0.14493,1.0041,0.7037,0.28844000000000003,1.023,1.8006,170.16,-0.12159,-1.7181,1.1141,0.76012,3.4063,11.358,118.08,3.091,15.313,0
2805,0.098102,0.20564,0.60828,4.2622,110.65,0.0,0.1241,3.8628,1.5551,0.7943600000000001,0.15356,0.66552,0.096626,0.1241,499.51,0.7307100000000001,4.8628,0.1241,0.07979800000000001,33.646,0.14879,0.063083,0.29609,0.65865,0.6043,2.9636,2.9470112417116066,0.0054924,0.079832,47.496,7.6849,6.9682,0.12215,1.5551,4.9932,0.7943600000000001,0.07854900000000001,1.2316,0.039179000000000005,0.095678,132.64,98.989,0.68433,3.4934,36.515,0.12262,0.078851,3.8647,0.18647,0.13013,3.8701,3.8701,538.4399999999998,0.07854900000000001,0.1235,0.92232,0.0,10.848,3.6873,43.765,8.34,7.5766,0
2806,0.13779,0.54613,0.033766000000000004,1.0728,-47.808,0.18191,0.13779,0.73302,1.093,0.40033,0.13779,0.29687,0.12427,0.13779,864.27,0.42232,1.8311,0.13779,0.074237,47.205,0.17040999999999998,0.074237,0.18191,0.40033,0.42232,0.06725,3.6350112417116063,0.26206,0.074237,99.76,3.6588,0.31203000000000003,0.17040999999999998,1.8797,3.1447,0.48232,0.091814,0.1436,0.068201,0.091814,84.807,37.602,0.57402,0.55557,51.594,0.077556,0.041786,0.91169,0.46413,0.27332,0.7973,0.96061,145.6968,0.085073,0.34419,0.91493,0.20483,7.7322,9.7069,91.274,3.999,3.6966,0
2807,0.030410000000000006,0.69111,-0.018575,0.94757,-100.81,-0.007833199999999998,0.030410000000000006,0.44695,1.3466,0.30889,0.03081,0.085828,0.028653,0.030410000000000006,6537.8,0.055829,1.4469999999999998,0.030410000000000006,0.022583,48.479,0.0,0.022583,-0.27503,0.15871,0.055829,-0.027963,3.7902112417116065,0.51202,0.045118,178.33,2.0468,1.0493,0.016151,1.3466,0.68504,0.5379,0.011994,0.014086,2.8181,0.0,89.65,41.17100000000001,0.17003,0.44278,90.01899999999998,-0.0081746,-0.006070600000000001,0.48579,0.35431,0.48857,0.46501,0.80977,-114.5784,0.46146,0.098447,0.53906,0.74139,7.529,8.8655,96.038,3.8006,2.0272,0
2808,-0.0018261,0.17309000000000002,0.52178,4.0598,42.995,0.0,-0.0018261,4.7772,1.2234,0.82691,-0.0017964000000000003,-0.010709,0.07152,-0.0018261,722.08,0.50548,5.7772,-0.0018261,-0.0014927,118.42,0.0,-0.0014927,-0.0018261,-0.0018261,0.50548,1.6958,3.391811241711605,0.11098,0.0058715,55.38399999999999,6.5904,6.4927,0.44888,1.2234,7.4244,0.82691,0.36692,0.2265,0.064595,0.0,195.03,76.607,-0.0046007,1.7322,128.91,-0.089322,-0.073013,3.9996,0.17053,0.15174,2.6875,2.6875,1286.16,0.081358,-0.0022084,0.91908,0.0,3.0822,4.7646,50.878,7.1741,3.976,0
2809,0.2199,1.3639,-0.4729100000000001,0.6532600000000001,-118.85,-1.9213,0.2199,-0.26678,2.0908,-0.36385,0.26121,0.16122999999999998,0.10744,0.2199,2216.0,0.16471,0.73322,0.2199,0.10517,22.094,0.25447,0.10517,-1.7014,-1.1767,0.16471,-4.3365,1.1692112417116058,0.3086,0.10527,270.96,1.3471,1.3471,0.25365,2.0908,1.51,-0.36385,0.12131,0.53093,0.17538,0.12170999999999997,29.124,7.0298,1.7374,0.5604600000000001,25.144,0.24973,0.11944,0.6532600000000001,1.3639,0.74235,-3.3365,-3.3365,-6.9813600000000005,0.1213,-0.60435,0.89525,0.0,16.52,51.922,238.09,1.533,19.173,0
2810,0.013897,0.8345299999999999,-0.32107,0.53476,-140.05,0.0,0.016596,0.19828,0.95665,0.16547,0.022898,0.024048,0.054518,0.016596,5840.4,0.062496,1.1983,0.016596,0.017348,10.192,0.018921,0.014527000000000003,0.12329,0.098801,0.059262,-0.5088699999999999,3.2552112417116064,0.77076,0.023365,268.25,1.3607,1.1252,0.017622,0.95665,2.3705,0.30988000000000004,0.01842,0.14614000000000002,0.5106,0.019779,102.32,92.132,0.52023,0.49605,10.384,-0.016637,-0.017391,0.44222,0.69012,0.73493,0.26226,0.49113,-577.896,0.01842,0.083986,0.98278,0.87272,35.811,3.9617,263.31,1.3862,1.5162,0
2811,0.45609,0.83905,-0.018927,0.97744,-15.659,0.0,0.45636,0.19182,3.3471,0.16095,0.48017,0.5439,0.14235,0.45636,642.78,0.56785,1.1918,0.45636,0.13634000000000002,11.104,0.48017,0.13626,1.5635,0.10572,0.56753,-0.10522,2.483111241711606,0.25047,0.14346,107.02,3.4104,3.4104,0.48557,3.3471,22.789,0.16095,0.14507,0.0042337,0.055907000000000005,0.14346,89.04700000000003,77.943,4.479,0.85608,12.989,0.46007,0.13746,0.97744,0.83905,0.29322,0.8947799999999999,0.8947799999999999,-5.756880000000001,0.14507,2.8337,0.8637100000000001,0.0,32.87,4.6829,91.498,3.9891,18.608,0
2812,0.0017097999999999998,0.11866,0.5223,5.4481,157.98,-0.15585,0.0048446,7.4274,0.84173,0.88134,0.005205899999999999,0.041258,0.10902,0.0048446,471.97,0.77336,8.4274,0.0048446,0.0057556000000000005,75.376,0.005198,0.0020313,0.012799,-0.15414,0.7469399999999999,1.4497,2.8245112417116065,-0.15700999999999998,0.005759,50.099,7.2855,7.2094,-0.013747,0.84173,0.31327,0.88134,-0.016332,2.2315,0.042937,0.0061754,163.78,88.405,0.009836200000000002,3.9678,74.165,-0.081725,-0.097092,5.3912,0.11742,0.13726,2.4463,2.4463,348.69599999999997,-0.016332,0.00194,0.9944,0.0,4.8424,4.1287,50.918,7.1684,2.3364,0
2813,0.08924299999999999,0.8737299999999999,0.038162,1.0535,-22.909,0.0,0.10032,0.14451,3.4907,0.12627,0.15521,0.14057999999999998,0.036372,0.10032,2511.8,0.14532,1.1445,0.10032,0.02874,25.379,0.1552,0.025566,0.16854,0.095138,0.13264,0.15375,2.8870112417116065,0.22122,0.036466000000000005,77.564,4.7058,3.8435,0.13254000000000002,3.4907,3.3138,0.27989,0.037969,0.15267999999999998,0.16016,0.044461,67.217,41.837,0.36768,0.71335,26.381,0.12855999999999998,0.036829,0.86044,0.71363,0.2125,0.50871,1.1276,29.4216,0.037969,0.70678,0.97166,1.2166,14.382,8.7243,74.619,4.8915,14.064,0
2814,0.081444,0.48931,-0.095801,0.5575600000000001,-82.435,0.0,0.10104,1.0437,0.72196,0.51069,0.11864,0.46665,0.35595,0.10104,694.98,0.5251899999999999,2.0437,0.10104,0.13996,3.5044,0.11647,0.11281,0.3266,0.50107,0.48514,-0.10896,3.7338112417116065,0.64747,0.1636,129.3,2.8229,1.2492,0.11071,0.72196,0.43236,0.7739,0.15335,0.10801,0.059875,0.16132,49.214,45.71,11.75,0.52555,4.1392,-0.03947,-0.054671,0.24674,0.21653000000000006,0.35424,0.58082,0.88016,-518.952,0.15335,0.15947999999999998,0.86156,0.5153800000000001,104.15,7.9852,109.47,3.3342,0.82109,0
2816,0.21377,0.20661,0.35278000000000004,2.7075,40.026,0.45044,0.21377,3.84,0.6984100000000001,0.7933899999999999,0.21879,1.0346,0.37526,0.21377,287.74,1.2685,4.84,0.21377,0.30608,157.0,0.19113,0.30608,0.21377,0.6642100000000001,1.2685,0.8006800000000001,3.4748112417116057,0.066961,0.30608,148.67,2.4551,2.4551,0.19116,0.6984100000000001,15.737,0.7933899999999999,0.27371,0.7801899999999999,0.028762,0.27367,208.1,51.107,0.7116,1.2535,216.16,0.14282,0.20449,2.7075,0.20661,0.40732,1.8007,1.8007,1052.616,0.27371,0.26944,0.70562,0.0,2.3249,7.1418,107.98,3.3803,1.5851,0
2817,0.024196,0.37035,-0.20355,0.45037,-89.867,-0.0070115,0.030236,1.6969,1.0702,0.62845,0.030236,0.081643,0.12342,0.030236,1079.4,0.33814,2.7002,0.030236,0.0298,3.2524,0.069552,0.023847,-0.006141399999999999,0.62845,0.32183,-0.2443,4.089011241711607,0.36344,0.0298,142.58,2.56,0.1878,0.069552,1.0393,1.7653,0.62845,0.06855,0.005268999999999999,0.073996,0.06855,59.3,56.047,2.6763,0.4259600000000001,3.4807,-0.025442,-0.025075,0.45037,0.37035,0.39063,0.75425,0.75425,-2498.64,0.06559,0.038502,0.93441,0.0,112.22,6.5124,133.23,2.7397,1.2177,0
2818,0.023926,0.55962,0.34635,2.2708,32.299,0.13067,0.029756,0.77637,1.0104,0.43447,0.029756,0.10918,0.066205,0.029756,2728.6,0.13377,1.7869,0.029756,0.026315,79.377,0.030515,0.02116,0.17132999999999998,0.43447,0.12335,0.90877,3.5315112417116064,0.2849,0.026315,88.887,4.1063,0.054529,0.030515,1.1807,1.2992,0.7215600000000001,0.026987,0.88631,0.2433,0.026987,121.8,42.424,0.097299,1.3686,80.202,-0.014588999999999996,-0.012902,1.1059,0.27253,0.24353,1.14,1.8933,1177.752,0.010286,0.055070000000000015,0.98971,0.66077,4.5983,8.6035,87.973,4.149,2.9669,0
2819,0.014678,0.22717,0.29874,2.3151,23.997,0.013533000000000002,0.014678,2.5955,1.0045,0.58963,0.014678,0.064613,0.047703,0.014678,886.51,0.41173,4.402,0.014678,0.007486,31.157,0.011184,0.007486,0.013533000000000002,0.58963,0.41173,0.63015,3.9802112417116056,0.078019,0.007486,42.478,8.5926,0.049231,0.011184,1.9843,1.4437,0.58963,0.0057039,0.35527,0.082949,0.0057039,82.87700000000002,51.72,0.087697,1.5783,31.297,-0.06767100000000001,-0.034513,2.3151,0.22717,0.11638,1.2437,1.2437,2854.08,0.0044637,0.024894,0.99554,0.0,11.715,7.0572,42.289,8.6311,4.1359,0
2820,0.17231,0.66277,0.19777,1.3034,-138.98,0.38014,0.21462,0.48484,1.2261,0.32134,0.21462,0.3292,0.12914,0.21462,1015.1,0.35957,1.5088,0.21462,0.1163,144.43,0.33732,0.093374,0.46863,0.32134,0.29573,1.3162,4.111911241711606,0.32736,0.1163,158.1,2.3086,0.5089600000000001,0.33732,1.8505,11.063,0.33214,0.18279,0.15058,0.060358,0.18279,148.65,4.2266,0.23598,0.18335,177.08,0.31363,0.16996,1.2821,0.65196,0.43316,2.1385,2.2104,2559.12,0.18438,0.53623,0.81562,0.033627,2.5272,86.35700000000001,128.95,2.8305,12.281,0
2821,0.15444000000000002,0.14103,0.90325,11.46,495.64,-0.007934100000000001,0.19349,6.0907,0.8227399999999999,0.8589700000000001,0.19509,2.2407,0.23518000000000006,0.19349,266.03,1.372,7.0907,0.19349,0.23518000000000006,0.0,0.1668,0.18771,0.18556,0.55145,1.0951,86.899,1.5913112417116062,-0.48561,0.23518000000000006,77.539,7.5976,4.652,0.16668,0.8635200000000001,22.204,0.8589700000000001,0.20259,6.26,0.028183,0.20274,199.21,199.21,0.26195,6.26,0.0,0.1668,0.20274,7.017,0.086352,0.13162,82.639,82.639,35.2464,1.0,0.17979,0.0,0.0,10.053,1.8322,38.309,9.5278,79.154,1
2822,0.12864,0.40051,0.46647,2.1647,224.49,0.0,0.12864,1.4968,1.7622,0.59949,0.16241,0.3212,0.14643,0.12864,566.52,0.64428,2.4968,0.12864,0.073,25.126,0.0,0.073,0.12864,0.56716,0.64428,3.5067,2.8705112417116063,0.19451,0.17046,226.18,1.6138,1.6138,0.11626,1.7622,2.8293,0.59949,0.065972,0.2011,0.10317,0.0,162.89,137.76,1.0604,1.8618,68.509,-0.1294,-0.073426,2.1647,0.40051,0.6196699999999999,4.5067,4.5067,346.224,0.6332399999999999,0.21459,0.40268,0.0,14.527,2.6495,82.954,4.4,13.248,0
2823,0.45523,0.14529,0.56129,4.9785,42.31100000000001,0.0,0.55816,5.8829,3.503,0.8547100000000001,0.55837,3.9563,0.18063,0.55816,83.811,4.355,6.8829,0.55816,0.15934,23.046,0.55616,0.12995,0.55816,0.8257200000000001,3.6465,1.8859,2.616811241711606,-0.0070041,0.15934,17.451,20.94,20.334,0.5522,3.5126,2.8317,0.8547100000000001,0.15764,1.2155,0.0076782,0.15877,55.316,32.271,2.0582,3.4108,27.326,0.48159,0.13748,4.8344,0.14107999999999998,0.047755,2.8717,2.8717,232.2768,0.15764,0.53261,0.8411,0.0,15.838,11.311,14.7,24.829,11.77,0
2824,0.015988,0.37934,-0.084771,0.77483,-23.987,-0.044294,0.015988,1.5291,0.999,0.58006,0.015988,0.042467000000000005,0.054966,0.015988,1145.5,0.31865,2.6361,0.015988,0.00727,8.923,0.020243,0.00727,-0.028917,0.58006,0.31865,-0.11968,3.9230112417116056,0.16157,0.00727,62.424,5.8471,0.053363,0.020243,2.2276,83.037,0.5829300000000001,0.009204899999999998,0.06688999999999999,0.099667,0.009204899999999998,44.236,35.313,0.29739,0.63203,8.9141,-0.084647,-0.038491,0.76898,0.37648,0.17102,0.81896,0.823,-709.992,-0.00099721,0.027562,1.001,0.0049401,40.906,10.336,62.486,5.8413,3.1048,0
2825,0.099368,0.052077,0.55208,11.601,158.55,0.4962,0.12341,17.769000000000005,1.1348,0.92535,0.12341,2.3698,0.13510999999999998,0.12341,132.68,2.7511,19.202,0.12341,0.11638,30.684,0.12438,0.093707,0.5876,0.92535,2.2893,1.3947,4.243211241711607,-0.23244,0.11638,20.343,17.942999999999994,2.3884,0.12438,1.0729,2.8284,0.92535,0.1173,6.8881,0.01187,0.1173,84.484,53.8,1.1147,9.8895,34.821,0.10453,0.098575,11.601,0.052077,0.055733000000000005,2.3377,2.3377,9665.52,0.11882,0.10738,0.88118,0.0,11.895,6.7844,17.925,20.362,2.6789,0
2827,-0.21245,0.31719,0.54402,2.7763,-3.2403,-0.14573,-0.21245,2.1237,0.86285,0.67362,-0.21245,-0.69368,-0.13118,-0.21245,-666.91,-0.5473,3.1526,-0.21245,-0.16054000000000002,98.186,-0.20405,-0.16054000000000002,-0.12225,0.67362,-0.5473,3.6338,3.4668112417116057,0.17801,-0.16054000000000002,72.88600000000002,5.0078,-0.6433,-0.20405,1.3865,45.222,0.68455,-0.15419000000000002,0.92438,-0.063125,-0.15419000000000002,156.43,58.249,-0.5967899999999999,1.614,84.72,-0.2429,-0.18355,2.6806,0.30626,0.19969,4.4994,4.5724,1593.9360000000001,-0.15895,-0.31539,1.159,0.016227000000000002,3.7174,6.2662,84.471,4.3210000000000015,8.8394,0
2828,0.14525,0.78482,0.042025,1.0535,-6.8198,0.14525,0.18508,0.20617,1.0497,0.16180999999999998,0.18508,0.23582,0.053478,0.18508,1371.3,0.26618,1.2742,0.18508,0.047379,10.366,0.18037,0.037185,0.18508,0.16180999999999998,0.21544,0.2427,3.3356112417116064,0.19793,0.047379,76.976,4.7418,0.22982,0.18037,3.9255,0.8628399999999999,0.16180999999999998,0.046174,0.016275,0.12636,0.046174,76.066,65.7,1.3094,0.9122,10.88,0.15655,0.040075,1.0535,0.78482,0.21089,0.93445,0.93445,91.0224,0.047332,0.8977,0.95267,0.0,35.213,5.5555,73.332,4.9773,22.559,0
2829,0.11568,0.97447,0.093617,1.1145,5.4344,-0.1356,0.15377000000000002,0.026182,4.1158,0.025514,0.17057999999999998,0.188,0.041481,0.15377000000000002,2083.3,0.1752,1.0262,0.15377000000000002,0.037361,2.9292,0.16705,0.028106,0.053604999999999986,0.010316,0.13610999999999998,1.0575,2.8974112417116062,0.21768,0.040963,76.111,4.8297,4.0539,0.19336,4.1209,21.719,0.065964,0.046981,0.097484,0.17653,0.040587,73.767,70.83800000000002,3.5022,0.13787,3.0519,0.15009,0.036466000000000005,0.93543,0.81793,0.20705,0.2882,0.74511,73.92,0.046968,4.534,0.95862,1.5854,124.61,5.1526,72.536,5.032,46.49100000000001,1
